Hash,Message,Hashes of parents,Is it merge,Modified files list
9ac6292614a332ddc5d0868abe4a72f8f48bc7ac,"_header_x now defaults to empty string

Prior to this a request to e.g. https://latest.datasette.io/fixtures/magic_parameters
which did not include a User-Agent header would trigger a 500 error.",2115d7e3457b48b3cf9c81551b9fed2d0e9cd111,False,datasette/default_magic_parameters.py;tests/test_canned_queries.py
f7c3fc978ca787e9bbd49357c649d93042396b44,"datasette-auth-tokens improved description

Refs https://github.com/simonw/datasette-auth-tokens/issues/1",676bb64c877d73f8ff496cef4632f5a8a5a9283c,False,docs/ecosystem.rst
4691228a81550818fe7d4b43f67c76da2640687f,"Fix for version color in nav, refs #892",ee0ef016523a765b6ef6eaa43cad9ad568f78ae4,False,docs/_static/css/custom.css
12c0bc09cc4bf9addde20f3d46613de11f27c641,"/-/allow-debug tool, closes #908",6be5654ffab282e8cf39cc138ba2d4496ebc7407,False,datasette/app.py;datasette/templates/allow_debug.html;datasette/views/special.py;docs/authentication.rst;tests/test_permissions.py
092874202c8748d6e0d4800eaf707c0145d95ffe,"Improvements to allow block logic and debug tool

true and false allow block values are now supported, closes #906

Added a bunch of demo links to the documentation, refs #908",88065fb74fb2ca66ebb0c1a0a5a75ca13c25405f,False,datasette/templates/allow_debug.html;datasette/utils/__init__.py;docs/authentication.rst;tests/test_utils.py
c5c12a797f0b81cd5862dcd50354b4b571e9bf5a,"Update pytest requirement from <5.5.0,>=5.2.2 to >=5.2.2,<6.1.0 (#910)

Updates the requirements on [pytest](https://github.com/pytest-dev/pytest) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/5.2.2...6.0.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",3c33b421320c0be81a625ca7307b2e4416a9ed5b,False,setup.py
0748a65a22302640ec7520a19aaba280b5615930,"Fixed content-disposition header on DB download, closes #909",c5c12a797f0b81cd5862dcd50354b4b571e9bf5a,False,datasette/utils/asgi.py;datasette/views/base.py;tests/test_csv.py;tests/test_html.py
2d7fa8b9058dfbf9c7c371cdeec115d32a177dc9,"Use None as a default arg (#901)

Thanks, @fcatus!

* Use None as a default arg
* Black formatting fix

Co-authored-by: Simon Willison <swillison@gmail.com>",d71b0c0cb951e973d2d1d1a2540961f19aa9eb00,False,datasette/filters.py;datasette/utils/__init__.py
de90b7568c5db7bbd5979b2551758ab857ad342d,Fixed incorrect link reference,602390081c3aba7635cd4aa3d06a2f0a8821e17f,False,docs/publish.rst
7f10f0f7664d474c1be82bf668829e3b736a3d2b,Fix for security issue #918,de90b7568c5db7bbd5979b2551758ab857ad342d,False,datasette/templates/query.html;tests/test_canned_queries.py
b597aa07e6dd95216f240cbc4ac76d03ae2e841e,"Fixed link in release notes, refs #918",f25391de1f107db3c70ae3e298bd1145ec487671,False,docs/changelog.rst
fca723ab2ab7c162a5e62d85d28d73f73cf40bcb,Fixed order of master and main in release notes,2955e7ea51f49e4353bda0c4eeb67537cfd06996,False,docs/changelog.rst
be1fcd34b33d32e2276ceb81e2abef4a82cda1f8,"Link to GitHub Discussions

Also fixed a couple of master => main",fca723ab2ab7c162a5e62d85d28d73f73cf40bcb,False,README.md
f7fddc9019516c4702416fe4cdb05a07ac214b61,"Fixed typo in help text, refs #925",01fe5b740171bfaea3752fc5754431dac53777e3,False,datasette/cli.py
83eda049af3f38d4289118d3576f96b2535084b1,Fixed rST bug,afdeda8216d4d3027f87583ccdbef17ad85022ef,False,docs/installation.rst
309d7191a1e4e321b4f44345105a696001d65593,Fixed broken rST link,cd8c79d30ac38639a7904a0fd01518121bcaadf1,False,docs/plugin_hooks.rst
e3e387fae78ea6c4c60d30303dc5a010d73c68d1,"Fixed URLs to SpatiaLite files, refs #931",b8c09a9334faabeeba728a64fb28226ccf163400,False,Dockerfile
13b3b51087964d5e1a8c1cdd2495e07bdbe176b8,"Release 0.47.3

Refs #934, https://github.com/simonw/latest-datasette-with-all-plugins/issues/3",45414f8412a8333d70a11bf8f0677ed9efc3c1fc,False,docs/changelog.rst
b86f94883b1d827f85b07009e8346b8e9c6eeefa,"Don't hang in db.execute_write_fn() if connection fails

Closes #935

Refs https://github.com/simonw/latest-datasette-with-all-plugins/issues/3",13b3b51087964d5e1a8c1cdd2495e07bdbe176b8,False,datasette/database.py;setup.py;tests/test_internals_database.py
8e7e6458a6787a06a4488798bd643dd7728b8a5b,"Fix bug with ?_nl=on and binary data, closes #914",3a4c8ed36aa97211e46849d32a09f2f386f342dd,False,datasette/renderer.py;tests/fixtures.py;tests/test_api.py;tests/test_html.py
86aefc39c5aca01b00dbc57ba386a6743c21fb46,Fixed undefined reference in index.rst,69033c6ec4a76d720e5c866aaa43b175c5ec1d8b,False,docs/index.rst
d0c752d50c9ddd1d094a26837347c970a9b34872,"Fixed a couple of tiny HTML bugs, thanks curlylint

    curlylint datasette/templates

https://github.com/thibaudcolas/curlylint",a648bb82bac201c7658f6fdb499ff8ac17ebd2e8,False,datasette/templates/patterns.html;datasette/templates/row.html
d02f6151dae073135a22d0123e8abdc6cbef7c50,"datasette --get status code for error pages, closes #947",77521c6cd7828433f9e71dabcceb9455b28593c5,False,datasette/cli.py;docs/getting_started.rst;tests/test_cli_serve_get.py
20b1de86a1e95e3f98215f17a247cba5311007ae,Fix for test I broke in #947,d02f6151dae073135a22d0123e8abdc6cbef7c50,False,tests/conftest.py
3817152e310e2cdb67908686bac730ab802f037d,"Rename default error template to error.html, refs #965",699be7dea9499355d576c16e330b85b90e1aca2a,False,datasette/app.py;datasette/templates/error.html
1552ac931e4d2cf516caac3ceeab4fd24da1510a,"Documented custom error pages, closes #965",3817152e310e2cdb67908686bac730ab802f037d,False,docs/custom_templates.rst
26de3a18bc47bdb152ab5909b2475a1ea202917b,tmate debugging tool,c0249525d7df64471900f93ceb23e63463c46dd0,False,.github/workflows/tmate.yml
853c5fc37011a7bc09ca3a1af287102f00827c82,"Fixed incorrect canned query example, closes #966",cb515a9d75430adaf5e545a840bbc111648e8bfd,False,docs/sql_queries.rst
65ca17d729182277b8fbf81825ec90814ef24d6e,Fix for DeprecationWarning: invalid escape sequence,853c5fc37011a7bc09ca3a1af287102f00827c82,False,datasette/app.py
448d13ea6b15a9c5c9165a4f6049d073f1524a5e,"Fix for MagicParameters error with no POST body, closes #967",65ca17d729182277b8fbf81825ec90814ef24d6e,False,datasette/views/database.py;tests/test_canned_queries.py
a258339a935d8d29a95940ef1db01e98bb85ae63,Fixed typo,368be14c8bbb4cec607b89dcf677d089d743b649,False,docs/changelog.rst
cac051bb8aab88431c596d5ca321086df273164c,"Fix for 'open' bug, closes #973",a980199e61fe7ccf02c2123849d86172d2ae54ff,False,datasette/cli.py;tests/test_cli.py
1f021c37110fc9019b0ef70062c28c335e568ae2,"Update pytest requirement from <6.1.0,>=5.2.2 to >=5.2.2,<6.2.0 (#977)

Updates the requirements on [pytest](https://github.com/pytest-dev/pytest) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/5.2.2...6.1.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",9a6d0dce282e7fb58c5610e24c74098c923abfdc,False,setup.py
c11383e6284e000b2641569457efa16ac9e0d6ae,"Fix rendering glitch with columns on mobile, closes #978",1f021c37110fc9019b0ef70062c28c335e568ae2,False,datasette/utils/__init__.py;tests/test_utils.py
97c71c3a3b2916bffa6081995ebccc2fa137c6d5,"Fixed test for column sorting, refs #981",ae1f7c3870001561392be85d2f4cd4d2aaf32d59,False,tests/test_html.py
ca5ba6b77b4c973fa7ba91008a2e99debfa306b4,"Document setting Google Cloud SDK properties (#995)

Document setting Google Cloud SDK properties to avoid having to respond to interactive prompts when running `datasette publish cloudrun`.

Thanks, @ghing!",5a184a5d211d3226e0417ee5cf8476cd887cd35e,False,docs/publish.rst
507042581794a48b71b5a4b5e0f1ddcde6783c00,"Fix handling of nested custom page wildcard paths, closes #996",b37431976cdc39ad46ae4fc60b12be6e1f993bd2,False,datasette/app.py;tests/test_custom_pages.py;tests/test_templates/pages/topic_{topic}.html;tests/test_templates/pages/topic_{topic}/{slug}.html
8f97b9b58e77f82fef1f10e9c9f6754b993544b6,"datasette.client internal requests mechanism

Closes #943

* Datasette now requires httpx>=0.15
* Support OPTIONS without 500, closes #1001
* Added internals tests for datasette.client methods
* Datasette's own test mechanism now uses httpx to simulate requests
* Tests simulate HTTP 1.1 now
* Added base_url in a bunch more places
* Mark some tests as xfail - will remove that when new httpx release ships: #1005",7249ac5ca04b5ddc6517750326ee7e522cc49145,False,datasette/app.py;datasette/cli.py;datasette/templates/_table.html;datasette/templates/query.html;datasette/templates/row.html;datasette/templates/table.html;datasette/utils/testing.py;datasette/views/base.py;setup.py;tests/fixtures.py;tests/test_api.py;tests/test_auth.py;tests/test_cli.py;tests/test_config_dir.py;tests/test_html.py;tests/test_internals_datasette_client.py;tests/test_messages.py;tests/test_plugins.py
6421ca2b22a8ebd801ca17b2ea38a98d353f1faa,"Use actions/setup-python@v2 to deploy latest

This should fix an error with Python 3.9.",896cc2c6acfefa65c54a162831e7f09159603988,False,.github/workflows/deploy-latest.yml
c13d184704a74654befe061500f55ca61f29ef1b,"Emergency fix for broken links in 0.50, closes #1010",549a007683e38fd13da72be7b2f5ee1adb1484c5,False,datasette/templates/row.html;datasette/templates/table.html;tests/test_html.py
9f6dd985bc0eff70f8a9ce65c6578bc43d2e172b,"Fix broken CSV/JSON export on query page, refs #1010",c13d184704a74654befe061500f55ca61f29ef1b,False,datasette/templates/query.html;tests/test_html.py
7239175f63d150356a7f795cc4cabf7764d2cf68,"Fixed broken column header links, closes #1011",6fe30c348c58a0bc312552fd7a889731427b86e5,False,datasette/templates/_table.html;tests/test_html.py;tests/test_plugins.py
7e7064385270dda09dc2aa396d290369a667a03f,"Removed --debug option, which didn't do anything - closes #814",822260fb30c9a6726a36975c9b8b26148bd66818,False,README.md;datasette/cli.py;docs/changelog.rst;docs/datasette-serve-help.txt;tests/test_cli.py
b4a8e70957517ff44d6a9121422d266a3c5fd664,"Update asgiref requirement from ~=3.2.10 to >=3.2.10,<3.4.0 (#1018)

Updates the requirements on [asgiref](https://github.com/django/asgiref) to permit the latest version.
- [Release notes](https://github.com/django/asgiref/releases)
- [Changelog](https://github.com/django/asgiref/blob/master/CHANGELOG.txt)
- [Commits](https://github.com/django/asgiref/compare/3.2.10...3.3.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",f3a087a578ae2c418103ad144b08c2fc8ad9c31d,False,setup.py
7f2edb5dd2074dce0090659021991695a984844b,"Update janus requirement from <0.6,>=0.4 to >=0.4,<0.7 (#1017)

Updates the requirements on [janus](https://github.com/aio-libs/janus) to permit the latest version.
- [Release notes](https://github.com/aio-libs/janus/releases)
- [Changelog](https://github.com/aio-libs/janus/blob/master/CHANGES.rst)
- [Commits](https://github.com/aio-libs/janus/compare/v0.4.0...v0.6.0)

Signed-off-by: dependabot-preview[bot] <support@dependabot.com>

Co-authored-by: dependabot-preview[bot] <27856297+dependabot-preview[bot]@users.noreply.github.com>",b4a8e70957517ff44d6a9121422d266a3c5fd664,False,setup.py
4f7c0ebd85ccd8c1853d7aa0147628f7c1b749cc,"Fix table name in spatialite example command (#1022)

The example query for creating a new point geometry seems to be using a table called 'museums' but at one point it instead uses 'events'. I *believe* it is intended to be museums.",7f2edb5dd2074dce0090659021991695a984844b,False,docs/spatialite.rst
568bd7bbf590861687db8c318f3d8cfcd1dfb47a,Fix broken link in publish docs (#1029),4f7c0ebd85ccd8c1853d7aa0147628f7c1b749cc,False,docs/publish.rst
b0b04bb7c185bed9bdbb9a3f3f24f264999296b6,"Delete .readthedocs.yml

It worked fine without configuration, and my attempt to build the xml version failed with an error message:

    Problem in your project's configuration. Invalid ""formats"": expected one of (htmlzip, pdf, epub), got xml",a0e9ae3c258c62221f8603e2944265f27ba07c14,False,.readthedocs.yml
091441a4449beae559a8c0d007376dc85d3aa624,"Fixed remaining places that needed datasette.urls, closes #1025",0d1763fb2fdabcdde321646721703df1dfcb8597,False,datasette/app.py;datasette/cli.py;datasette/templates/logout.html;datasette/templates/messages_debug.html;datasette/views/base.py;datasette/views/special.py;docs/config.rst;tests/test_html.py
6e26b057996c6f3fefa8ad528e2759e53c738844,"Fix syntax error in register_routes docs (#1038)

Thanks, @gerrymanoim",bf82b3d6a605c9ddadd5fb739249dfe6defaf635,False,docs/plugin_hooks.rst
d0cc6f4c32e1f89238ddec782086b3122f445bd4,"Use sphinx-to-sqlite==0.1a1

To address this bug: https://github.com/simonw/sphinx-to-sqlite/issues/2",20f8659e2a6cc6fce82cd52d282ddaf798063eb0,False,.github/workflows/deploy-latest.yml
29a977a74e19f8f03c3620786ef007430a3d112b,New app_client_base_url_prefix fixture,d3e9b0aecb6f8e9b2befd9c654ccb7ce852db3e7,False,tests/fixtures.py;tests/test_html.py
a96ad967e4b2adf3d0e056a6f785eefbb1a13620,Cleaned up some rogue full-stops,5a1519796037105bc20bcf2f91a76e022926c204,False,docs/internals.rst
105a2c10fdb5134e7ba141e872636aee47cdcf1d,"Fix z-index issue with dropdown menu, closes #1052",42f4851e3e7885f1092f104d6c883cea40b12f02,False,datasette/static/app.css
f49d15a7583fafb94e7a7fcfe504d333812139f3,word-break: break-word;,dab4b73f7d76f43e67ae1e2b74921f62db71925c,False,datasette/static/app.css
e5f5034bcdc71e4bc62a6a155ca60eb41910c335,Fixed broken footer test,e7dd3434e1f3f20129798bcea1a629717eec1649,False,tests/test_html.py
89519f9a3765bce7544d83d872db987c75757d9a,"Fixed bug with download of BLOB null, refs #1050",cefd058c1c216a184bb63c79abba66893977c18e,False,datasette/views/table.py;tests/fixtures.py;tests/test_api.py;tests/test_html.py
1a861be19e326e0c88230a711a1b6536366697d7,"Fixed test_max_csv_mb test that I just broke, refs #1063",178b7e8749f14300363af5961e9f8964595264d9,False,tests/test_csv.py
222f79bb4c6e2aa5426cc5ff25f1b2461e18a300,"debug-menu permission, closes #1068

Also added tests for navigation menu logic.",9f0987cb57a82a7d2fe0c679fc909e5b39593ee4,False,datasette/default_menu_links.py;datasette/default_permissions.py;datasette/views/special.py;docs/authentication.rst;tests/test_html.py;tests/test_permissions.py
0cb29498c796267c5e4a5545ede8058b7ca03a94,"Fixed bug with python tests/fixtures.py

https://github.com/simonw/datasette/runs/1333357885?check_suite_focus=true",a7d9e24ece665eef7c6dfc5f32855c98bd45d335,False,datasette/views/base.py
7a67bc7a569509d65b3a8661e0ad2c65f0b09166,"datasette.urls methods will not apply base_url prefix twice, refs #1026",c1d386ef67786f07d69e566b8e054e92949a844f,False,datasette/url_builder.py;datasette/utils/__init__.py;docs/internals.rst;tests/test_internals_urls.py
bf18b9ba175a7b25fb8b765847397dd6efb8bb7b,"Stop using plugin-example.com, closes #1074",84bc7244c106ab6175b8315a2d917cf29ea53c4d,False,tests/plugins/my_plugin.py;tests/plugins/my_plugin_2.py;tests/test_html.py;tests/test_plugins.py
a4ca26a2659d21779adf625183061d8879954c15,Address PrefixedUrlString bug in #1075,bf18b9ba175a7b25fb8b765847397dd6efb8bb7b,False,datasette/app.py;datasette/utils/__init__.py;tests/fixtures.py;tests/test_api.py;tests/test_cli_serve_get.py;tests/test_html.py
6bb41c4b33dbd1015c181cd43465b645298c3c88,Fix for test_paginate_using_link_header,a4ca26a2659d21779adf625183061d8879954c15,False,tests/test_api.py
e8e0a6f284ca953b2980186c4356594c07bd1929,"Use FTS4 in fixtures

Closes #1081",2a981e2ac1d13125973904b777d00ea75e8df4e6,False,tests/fixtures.py;tests/test_api.py;tests/test_internals_database.py
253f2d9a3cc96edcb47b33c6971300d0ff15d4dc,"Use correct QueryInterrupted exception on row page, closes #1088",e8e0a6f284ca953b2980186c4356594c07bd1929,False,datasette/views/table.py
6fd35be64de221eba4945ca24e8e1678f6142a73,Fixed invalid JSON in exampl,200284e1a7541af62c7df5467acfb7edd0ee934a,False,docs/plugins.rst
4bac9f18f9d04e5ed10f072502bcc508e365438e,"Fix off-screen action menu bug, refs #1084",30e64c8d3b3728a86c3ca42a75322cc3feb5b0c8,False,datasette/static/app.css
bbde835a1fec01458e8d00929e7bab6d6a5ba948,"Fix --metadata doc usage (#1112)

Thanks, @jefftriplett.",37d18a5bce08c9ee53c080f613bae84fc2ccc853,False,docs/changelog.rst;docs/settings.rst
50cc6af01672526791900df7c8834a62fa094852,"Fixed some broken internal links, refs #1106",bbde835a1fec01458e8d00929e7bab6d6a5ba948,False,docs/changelog.rst;docs/csv_export.rst;docs/deploying.rst;docs/pages.rst;docs/performance.rst
deb0be4ae56f191f121239b29e83dd53b62d6305,"Fix bug where compound foreign keys produced broken links, closes #1098",e800ffcf7cc6a915eb554b369c654f87162575e5,False,datasette/utils/__init__.py;tests/fixtures.py;tests/test_api.py;tests/test_csv.py;tests/test_html.py;tests/test_internals_database.py
4777362bf2692bc72b221ec47c3e6216151d1b89,"Work around CI bug with ensure_eventloop, refs #1115",09033c08bec8555e0e893e077afa10a7a75d7d35,False,tests/test_cli.py
dea3c508b39528e566d711c38a467b3d372d220b,"Revert ""Support for generated columns, closes #1116"" - it failed CI

This reverts commit 37f87b5e52e7f8ddd1c4ffcf368bd7a62a406a6d.",37f87b5e52e7f8ddd1c4ffcf368bd7a62a406a6d,False,datasette/utils/__init__.py;tests/test_api.py;tests/test_internals_database.py
